631	вот	вот	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#693.503#693.805
632	ну	ну	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#693.906#694.107
633	альпинистская	альпинистский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#694.805#695.229
634	серия	серия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#695.229#695.653
635	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#695.653#696.077
636	правда	правда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#696.077#696.503
637	но	но	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#696.61#696.812
638	#хмыкает#	#хмыкает#	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#697.02#697.328
639	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#697.912#698.241
640	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#698.241#698.57
641	их	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#698.57#698.899
642	нельзя	нельзя	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#698.899#699.228
643	назвать	назвать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#699.228#699.557
644	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#699.557#699.886
645	песни	песни	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#699.886#700.221
646	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#702.396#702.647
647	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#702.647#702.898
648	очень	очень	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#702.898#703.149
649	ценю	ценить	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#703.149#703.402
650	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@vsv1938m-words#@vsv1938m#703.704#704.001
651	знаете	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#704.001#704.298
652	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#704.298#704.597
653	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#704.805#705.104
654	к	к	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#705.104#705.403
655	своим	свой	DET	_	Case=Dat|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#705.403#705.702
656	песням	песня	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#705.702#706.001
657	первым	первый	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#706.001#706.302
658	дворовым	дворовый	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#706.402#706.905
659	песням	песня	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#706.905#707.409
660	или	или	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#707.496#707.894
661	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#707.894#708.292
662	еще	еще	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#708.292#708.69
663	называют	называть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#708.69#709.088
664	блатными	блатный	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#709.088#709.489
665	городскими	городской	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#709.698#710.503
666	как	как	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#710.704#711.056
667	угодно	угодно	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#711.056#711.409
668	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#711.912#712.268
669	отношусь	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#712.268#712.624
670	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#712.624#712.98
671	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#712.98#713.336
672	симпатией	симпатия	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#713.336#713.692
673	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#713.692#714.048
674	любовью	любовь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#714.048#714.404
675	помню	помнить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#714.404#714.76
676	их	они	PRON	_	Case=Acc|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#714.76#715.12
677	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#715.61#715.972
678	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#715.972#716.334
679	помогли	помочь	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#716.334#716.696
680	искать	искать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#716.696#717.058
681	форму	форма	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#717.058#717.422
682	простую	простой	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#717.698#718.402
683	потому	потому	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#718.899#719.201
684	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#719.201#719.503
685	в	в	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#719.597#719.914
686	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#719.914#720.231
687	эти	этот	DET	_	Case=Acc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#720.231#720.548
688	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#720.548#720.865
689	вот	вот	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#720.865#721.182
690	авторские	авторский	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#721.182#721.503
691	мои	мой	DET	_	Case=Acc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#721.805#722.08
692	песни	песня	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#722.08#722.355
693	во	в	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#722.355#722.63
694	всяком	всякий	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#722.63#722.905
695	случае	случай	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#722.905#723.18
696	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#723.18#723.455
697	хочу	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#723.455#723.73
698	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@vsv1938m-words#@vsv1938m#723.73#724.005
699	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#724.005#724.28
700	входили	входить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#724.28#724.555
701	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#724.555#724.83
702	только	только	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#724.83#725.107
703	в	в	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#725.604#725.953
704	уши	ухо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#725.953#726.302
705	но	но	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#726.503#726.74
706	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#726.74#726.977
707	сразу	сразу	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#726.977#727.214
708	в	в	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#727.214#727.451
709	душу	душа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#727.451#727.691
710	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#728.409#728.711
711	е...	e...	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#728.812#729.114
712	из-за	из-за	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#729.704#730.154
713	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#730.154#730.604
714	настолько	настолько	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#730.818#731.399
715	очищаешь	очищать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#731.399#731.98
716	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#731.98#732.561
717	отбираешь	отбирать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#732.561#733.142
718	слова	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#733.142#733.724
719	текст	текст	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#734.503#735.013
720	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#735.597#736.1
721	вместе	вместе	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#736.402#736.777
722	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#736.777#737.152
723	делаешь	делать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#737.152#737.527
724	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#737.527#737.902
725	работаю	работать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#737.902#738.277
726	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#738.277#738.652
727	магнитофончиком	магнитофончик	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#738.652#739.027
728	маленький	маленький	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#739.027#739.402
729	магнитофончик	магнитофончик	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#739.402#739.777
730	ставлю	ставить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#739.777#740.152
731	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#740.152#740.527
732	собой	себя	PRON	_	Case=Ins	_	_	_	@vsv1938m-words#@vsv1938m#740.527#740.906
733	там	там	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#741.51#741.828
734	приходит	приходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#741.828#742.146
735	какая-то	какой-то	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#742.146#742.464
736	строка	строка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#742.464#742.782
737	если	если	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#742.782#743.1
738	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@vsv1938m-words#@vsv1938m#743.1#743.418
739	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#743.418#743.736
740	лезет	лезть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#743.736#744.054
741	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#744.054#744.372
742	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#744.372#744.69
743	ритм	ритм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#744.69#745.013
744	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#745.396#745.687
745	всё	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#745.687#745.978
746	вместе	вместе	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#745.978#746.269
747	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#746.269#746.56
748	даже	даже	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#746.56#746.851
749	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#746.851#747.142
750	знаю	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#747.142#747.433
751	ино...	ино...	X	_	_	_	_	_	@vsv1938m-words#@vsv1938m#747.433#747.724
752	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#747.724#748.015
753	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#748.015#748.306
754	раньше	рано	ADV	_	Degree=Cmp	_	_	_	@vsv1938m-words#@vsv1938m#748.306#748.597
755	что	что	SCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#748.597#748.888
756	позже	поздно	ADV	_	Degree=Cmp	_	_	_	@vsv1938m-words#@vsv1938m#748.888#749.181
757	иногда	иногда	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#749.604#749.958
758	просто	просто	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#749.958#750.312
759	напишу	писать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#750.312#750.666
760	стихотворение	стихотворение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#750.666#751.02
761	и	и	CCONJ	_	_	_	_	_	@vsv1938m-words#@vsv1938m#751.02#751.374
762	начинаю	начинать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#751.374#751.728
763	мучиться	мучиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#751.728#752.082
764	с	с	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#752.082#752.436
765	мелодией	мелодия	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#752.436#752.798
766	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@vsv1938m-words#@vsv1938m#753.302#753.635
767	ничего	ничто	PRON	_	Case=Gen	_	_	_	@vsv1938m-words#@vsv1938m#753.635#753.968
768	не	не	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#753.968#754.301
769	выходит	выходить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#754.301#754.634
770	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@vsv1938m-words#@vsv1938m#754.634#754.967
771	бросаю	бросать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@vsv1938m-words#@vsv1938m#754.967#755.302
772	и	и	PART	_	_	_	_	_	@vsv1938m-words#@vsv1938m#755.711#756.179
773	на	на	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#756.179#756.647
774	пятнадцатый	пятнадцатый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#756.647#757.115
775	двадцатый	двадцатый	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#757.115#757.583
776	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#757.583#758.051
777	исполнения	исполнение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#758.051#758.523
778	моего	мой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#758.906#759.295
779	на	на	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#759.396#759.651
780	людях	человек	NOUN	_	Animacy=Anim|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#759.651#759.906
781	на	на	ADP	_	_	_	_	_	@vsv1938m-words#@vsv1938m#760.114#760.459
782	зрителях	зритель	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@vsv1938m-words#@vsv1938m#760.459#760.805
783	выкристаллизовывается	выкристаллизовываться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@vsv1938m-words#@vsv1938m#761.013#761.758
784	мелодия	мелодия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@vsv1938m-words#@vsv1938m#761.758#762.503
785	ну	ну	PART	_	_	_	_	_	@is1950f-words#@is1950f#465.807#466.042
786	вот	вот	PART	_	_	_	_	_	@is1950f-words#@is1950f#466.042#466.277
787	видите	видеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1950f-words#@is1950f#466.277#466.513
788	назовите	назвать	VERB	_	Aspect=Perf|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@is1950f-words#@is1950f#466.563#467.043
789	всё-таки	все-таки	PART	_	_	_	_	_	@is1950f-words#@is1950f#467.043#467.523
790	конкретный	конкретный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@is1950f-words#@is1950f#467.698#468.171
791	жанр	жанр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@is1950f-words#@is1950f#468.171#468.644
792	вот	вот	PART	_	_	_	_	_	@is1950f-words#@is1950f#468.805#469.006
793	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@is1950f-words#@is1950f#469.006#469.207
794	говорите	говорите	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@is1950f-words#@is1950f#469.207#469.409
795	[нрзб]	[нрзб]	X	_	_	_	_	_	@is1950f-words#@is1950f#470.302#470.583
796	романс	романс	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@is1950f-words#@is1950f#470.583#470.865
797	ну	ну	PART	_	_	_	_	_	@is1950f-words#@is1950f#471.604#472.053
798	у	у	ADP	_	_	_	_	_	@is1950f-words#@is1950f#472.053#472.502
799	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@is1950f-words#@is1950f#472.502#472.951
800	же	же	PART	_	_	_	_	_	@is1950f-words#@is1950f#472.951#473.4
801	[нрзб]	[нрзб]	X	_	_	_	_	_	@is1950f-words#@is1950f#473.4#473.852
802	ну	ну	PART	_	_	_	_	_	@aaa1940m-words#@aaa1940m#679.201#679.551
803	альпинистскую-то	альпинистскую-то	ADJ	_	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@aaa1940m-words#@aaa1940m#679.551#679.901
804	серию	серия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@aaa1940m-words#@aaa1940m#679.901#680.251
805	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@aaa1940m-words#@aaa1940m#680.251#680.601
806	писали	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@aaa1940m-words#@aaa1940m#680.601#680.951
807	всё-таки	всё-таки	PART	_	_	_	_	_	@aaa1940m-words#@aaa1940m#680.951#681.302
808	#одновременно#	#одновременно#	X	_	_	_	_	_	@aaa1940m-words#@aaa1940m#682.711#683.409
